"indice";"id";"protocoloRN";"siglaTribunal";"grau";"grau_valido";"classeProcessual";"classeProcessual_valida";"numero";"numero_valido";"faseProcessual";"segmentoJustica";"assuntos";"assuntos_count";"assuntos_validos";"assuntos_invalidos";"assuntos_invalidos_count";"dataAjuizamento";"dataAjuizamento_parsed";"dataAjuizamento_valida";"millisInsercao";"millisInsercao_parsed";"orgaoJulgador_codigoOrgao";"orgaoJulgador_valido";"codigoLocalidade";"codigoLocalidade_valido";"nivelSigilo";"procEl";"procEl_valido";"dscSistema";"dscSistema_valido";"polo_at_count";"polo_at_fisica_count";"polo_at_fisica_documento_count";"polo_at_fisica_documento_valido_count";"polo_at_fisica_sem_nome_count";"polo_at_fisica_sem_sexo_count";"polo_at_fisica_sem_dataNascimento_count";"polo_at_fisica_sexo_array";"polo_at_juridica_count";"polo_at_juridica_documento_count";"polo_at_juridica_documento_valido_count";"polo_at_autoridade_count";"polo_at_orgaorepresentacao_count";"polo_pa_count";"polo_pa_fisica_count";"polo_pa_fisica_documento_count";"polo_pa_fisica_documento_valido_count";"polo_pa_fisica_sem_nome_count";"polo_pa_fisica_sem_sexo_count";"polo_pa_fisica_sem_dataNascimento_count";"polo_pa_fisica_sexo_array";"polo_pa_juridica_count";"polo_pa_juridica_documento_count";"polo_pa_juridica_documento_valido_count";"polo_pa_autoridade_count";"polo_pa_orgaorepresentacao_count";"polo_vi_count";"polo_vi_fisica_count";"polo_vi_juridica_count";"polo_vi_autoridade_count";"polo_vi_orgaorepresentacao_count";"mov_count";"mov_count_invalido";"mov_array_invalido";"mov_exige_complemento_count";"mov_exige_complemento_sem_complemento";"mov_exige_complemento_count_invalido";"mov_exige_complemento_array_invalido";"mov_dataHora_count_invalido";"mov_magistradoProlator_count";"mov_magistradoProlator_count_invalido";"mov_ultimo_nivel_count_invalido";"mov_ultimo_nivel_array_invalido";"mov_1st_recebimento_cod";"mov_1st_recebimento_descricao";"mov_1st_recebimento_complemento";"mov_1st_recebimento_dataHora";"mov_1st_recebimento_ano";"mov_1st_denuncia_queixa_cod";"mov_1st_denuncia_queixa_dataHora";"mov_1st_denuncia_queixa_ano";"mov_1st_julgamento_cod";"mov_1st_julgamento_descricao";"mov_1st_julgamento_dataHora";"mov_1st_julgamento_ano";"mov_1st_tree_385_cod";"mov_1st_tree_385_descricao";"mov_1st_tree_385_dataHora";"mov_1st_tree_385_ano";"mov_1st_baixa_cod";"mov_1st_baixa_descricao";"mov_1st_baixa_dataHora";"mov_1st_baixa_complemento";"mov_1st_baixa_ano";"mov_last_baixa_cod";"mov_last_baixa_descricao";"mov_last_baixa_dataHora";"mov_last_baixa_complemento";"mov_last_baixa_ano";"mov_1st_execucao_iniciada_cod";"mov_1st_execucao_iniciada_descricao";"mov_1st_execucao_iniciada_dataHora";"mov_1st_execucao_iniciada_complemento";"mov_1st_execucao_iniciada_classe_anterior";"mov_1st_execucao_iniciada_classe_nova";"mov_1st_homolog_revog_cod";"mov_1st_homolog_revog_descricao";"mov_1st_homolog_revog_dataHora";"mov_1st_homolog_revog_ano";"mov_1st_conc_deneg_cod";"mov_1st_conc_deneg_descricao";"mov_1st_conc_deneg_dataHora";"mov_1st_conc_deneg_ano";"mov_1st_decreta_falencia_cod";"mov_1st_decreta_falencia_descricao";"mov_1st_decreta_falencia_dataHora";"mov_1st_decreta_falencia_ano";"mov_last_sobrestamento_cod";"mov_last_sobrestamento_descricao";"mov_last_sobrestamento_dataHora";"mov_last_sobrestamento_ano";"mov_last_dessobrestamento_cod";"mov_last_dessobrestamento_descricao";"mov_last_dessobrestamento_dataHora";"mov_last_dessobrestamento_ano";"mov_last_mov_cod";"mov_last_mov_descricao";"mov_last_mov_dataHora";"mov_last_mov_ano";"mov_Sent_count";"mov_Sent_count_2018";"mov_Sent_count_2019";"mov_Sent_count_2020";"mov_Sent_count_2021";"mov_Sent_count_2022";"mov_Sent_array_data";"mov_Sent_homolog_count";"mov_Sent_homolog_count_2018";"mov_Sent_homolog_count_2019";"mov_Sent_homolog_count_2020";"mov_Sent_homolog_count_2021";"mov_Sent_homolog_count_2022";"mov_SentC_count";"mov_SentC_count_2018";"mov_SentC_count_2019";"mov_SentC_count_2020";"mov_SentC_count_2021";"mov_SentC_count_2022";"mov_SentC_array_data";"mov_Liminar_count";"mov_Liminar_count_2018";"mov_Liminar_count_2019";"mov_Liminar_count_2020";"mov_Liminar_count_2021";"mov_Liminar_count_2022";"mov_Audiencia_count";"mov_Audiencia_count_invalida";"mov_AudConc_count";"mov_AudConc_count_2018";"mov_AudConc_count_2019";"mov_AudConc_count_2020";"mov_AudConc_count_2021";"mov_AudConc_count_2022";"mov_AudConc_array_data";"mov_last_51_cod";"mov_last_51_descricao";"mov_last_51_dataHora";"mov_last_julgamento_cod";"mov_last_julgamento_descricao";"mov_last_julgamento_dataHora";"mov_1st_sessao_juri_cod";"mov_1st_sessao_juri_descricao";"mov_1st_sessao_juri_dataHora";"mov_1st_sessao_juri_complemento";"mov_1st_condenacao_procedente_cod";"mov_1st_condenacao_procedente_descricao";"mov_1st_condenacao_procedente_dataHora";"mov_distribuicao_cancelada_flag";"mov_remessa_count";"mov_remessa_count_invalida";"mov_mudanca_classe_count";"mov_mudanca_classe_count_invalida";"mov_mudanca_classe_codigos";"mov_mudanca_classe_datas";"mov_mudanca_classe_anteriores";"mov_mudanca_classe_novas";"mov_mudanca_classe_complementos";"mov_suspencao_count";"mov_suspencao_count_invalida";"mov_suspencao_complementos";"mov_medida_protetiva_count";"mov_medida_protetiva_count_invalida";"mov_medida_protetiva_complementos";"mov_procedimento_restaurativo_count";"mov_procedimento_restaurativo_count_invalido";"mov_procedimento_restaurativo_complementos";"mov_last_reativacao_cod";"mov_last_reativacao_descricao";"mov_last_reativacao_dataHora";"classesProcessuais"
"processos-tre-ba";"TRE-BA_12554_G1_16842_00000190420166050129";"TRE-BA90232202107211626836925927";"TRE-BA";"G1";"True";12554;"True";190420166050129;"True";1;"Justiça Eleitoral";"11757";1;"True";NA;0;20160429162240;20160429162240;"True";1627020600661;20210723031000;16842;"True";2907509;"True";0;2;"True";8;"True";3;1;1;1;0;0;0;"M";2;0;0;0;0;0;0;0;0;0;0;0;"";0;0;0;0;0;0;0;0;0;0;23;0;NA;12;0;0;NA;0;3;0;0;NA;"26.0";NA;"['2:tipo_de_distribuicao_redistribuicao:2', '2:tipo_de_distribuicao_redistribuicao:2:sorteio']";20160429162240;2016;"";NA;NA;"219.0";NA;2,0160519e+13;2016;"219.0";NA;2,0160519e+13;2016;"246.0";NA;20160718141039;"";"2016.0";"246.0";NA;20160718141039;"";"2016.0";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;246;NA;20160718141039;2016;1;0;0;0;0;0;"['20160519000000']";0;0;0;0;0;0;1;0;0;0;0;0;"['20160519000000']";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"51.0";NA;20160715092826;"219.0";NA;2,0160519e+13;NA;NA;NA;NA;"219.0";NA;2,0160519e+13;"False";0;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[12554]"
"processos-tre-ba";"TRE-BA_11531_G1_16652_00000193120136050057";"TRE-BA46795202107081625782438290";"TRE-BA";"G1";"True";11531;"True";193120136050057;"True";1;"Justiça Eleitoral";"12046";1;"True";NA;0;20130522135017;20130522135017;"True";1625782438605;20210708191358;16652;"True";2920601;"True";0;2;"True";8;"True";1;0;0;0;0;0;0;"";0;0;0;1;0;1;0;0;0;0;0;0;"";1;0;0;0;0;0;0;0;0;0;23;0;NA;10;0;0;NA;0;2;0;0;NA;"26.0";NA;"['2:tipo_de_distribuicao_redistribuicao:2', '2:tipo_de_distribuicao_redistribuicao:2:sorteio']";20130522135017;2013;"";NA;NA;"12651.0";NA;2,0130717e+13;2013;"12651.0";NA;2,0130717e+13;2013;"246.0";NA;20130820111051;"";"2013.0";"246.0";NA;20181005095512;"";"2018.0";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;246;NA;20181005095512;2018;1;0;0;0;0;0;"['20130717000000']";0;0;0;0;0;0;1;0;0;0;0;0;"['20130717000000']";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"51.0";NA;20130717142048;"12651.0";NA;2,0130717e+13;NA;NA;NA;NA;"";NA;NA;"False";1;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[11531]"
"processos-tre-ba";"TRE-BA_11531_G1_16873_00000193620076050188";"TRE-BA66949202107291627567207290";"TRE-BA";"G1";"True";11531;"True";193620076050188;"True";1;"Justiça Eleitoral";"11778";1;"True";NA;0;20070503120000;20070503120000;"True";1627567207528;20210729110007;16873;"True";2910727;"True";0;2;"True";8;"True";13;0;0;0;0;0;0;"";0;0;0;13;0;0;0;0;0;0;0;0;"";0;0;0;0;0;0;0;0;0;0;11;0;NA;1;0;0;NA;0;3;0;0;NA;"26.0";NA;"['2:tipo_de_distribuicao_redistribuicao:2', '2:tipo_de_distribuicao_redistribuicao:2:sorteio']";20070503120000;2007;"";NA;NA;"12652.0";NA;20071220100000;2007;"12652.0";NA;20071220100000;2007;"246.0";NA;20120326101344;"";"2012.0";"246.0";NA;20170117112857;"";"2017.0";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;246;NA;20170117112857;2017;1;0;0;0;0;0;"['20071220100000']";0;0;0;0;0;0;1;0;0;0;0;0;"['20071220100000']";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"";NA;NA;"12652.0";NA;20071220100000;NA;NA;NA;NA;"";NA;NA;"False";0;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[11531]"
"processos-tre-ba";"TRE-BA_12559_G1_16597_00000193920176050009";"TRE-BA25368202110181634579208059";"TRE-BA";"G1";"True";12559;"True";193920176050009;"True";1;"Justiça Eleitoral";"12578";1;"True";NA;0;20170714154202;20170714154202;"True";1634579208337;20211018144648;16597;"True";2927408;"True";0;2;"True";8;"True";1;1;1;1;0;0;0;"F";0;0;0;0;0;0;0;0;0;0;0;0;"";0;0;0;0;0;0;0;0;0;0;9;0;NA;4;0;0;NA;0;1;0;0;NA;"26.0";NA;"['2:tipo_de_distribuicao_redistribuicao:2', '2:tipo_de_distribuicao_redistribuicao:2:sorteio']";20170714154202;2017;"";NA;NA;"219.0";NA;2,0170714e+13;2017;"219.0";NA;2,0170714e+13;2017;"246.0";NA;20170728165106;"";"2017.0";"246.0";NA;20170728165106;"";"2017.0";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;246;NA;20170728165106;2017;1;0;0;0;0;0;"['20170714000000']";0;0;0;0;0;0;1;0;0;0;0;0;"['20170714000000']";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"51.0";NA;20170719145101;"219.0";NA;2,0170714e+13;NA;NA;NA;NA;"219.0";NA;2,0170714e+13;"False";0;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[12559, 11529]"
"processos-tre-ba";"TRE-BA_11531_G1_16911_00000194220156050160";"TRE-BA66725202107291627565107841";"TRE-BA";"G1";"True";11531;"True";194220156050160;"True";1;"Justiça Eleitoral";"12046";1;"True";NA;0;20151002112644;20151002112644;"True";1627565108128;20210729102508;16911;"True";2927507;"True";0;2;"True";8;"True";1;0;0;0;0;0;0;"";1;0;0;0;0;0;0;0;0;0;0;0;"";0;0;0;0;0;0;0;0;0;0;30;0;NA;20;0;0;NA;0;6;0;0;NA;"26.0";NA;"['2:tipo_de_distribuicao_redistribuicao:2', '2:tipo_de_distribuicao_redistribuicao:2:sorteio']";20151002112644;2015;"";NA;NA;"12652.0";NA;20151220100000;2015;"12652.0";NA;20151220100000;2015;"246.0";NA;20180628105001;"";"2018.0";"246.0";NA;20180628105001;"";"2018.0";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;246;NA;20180628105001;2018;2;0;0;0;0;0;"['20151220100000', '20160203000000']";0;0;0;0;0;0;2;0;0;0;0;0;"['20151220100000', '20160203000000']";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"51.0";NA;20180402105714;"235.0";NA;2,0160203e+13;NA;NA;NA;NA;"";NA;NA;"False";0;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[11531]"
"processos-tre-ba";"TRE-BA_11531_G1_16847_00000198320166050135";"TRE-BA60843202107131626204891608";"TRE-BA";"G1";"True";11531;"True";198320166050135;"True";1;"Justiça Eleitoral";"11767";1;"True";NA;0;20160510112004;20160510112004;"True";1627080779121;20210723195259;16847;"True";2908002;"True";0;2;"True";8;"True";1;1;0;0;0;0;1;"D";0;0;0;0;0;0;0;0;0;0;0;0;"";0;0;0;0;0;0;0;0;0;0;20;0;NA;9;0;0;NA;0;3;0;0;NA;"26.0";NA;"['2:tipo_de_distribuicao_redistribuicao:2', '2:tipo_de_distribuicao_redistribuicao:2:sorteio']";20160510112004;2016;"";NA;NA;"219.0";NA;2,0160824e+13;2016;"219.0";NA;2,0160824e+13;2016;"246.0";NA;20161019160600;"";"2016.0";"246.0";NA;20161019160600;"";"2016.0";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;246;NA;20161019160600;2016;1;0;0;0;0;0;"['20160824000000']";0;0;0;0;0;0;1;0;0;0;0;0;"['20160824000000']";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"51.0";NA;20161019155858;"219.0";NA;2,0160824e+13;NA;NA;NA;NA;"219.0";NA;2,0160824e+13;"False";0;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[11531]"
"processos-tre-ba";"TRE-BA_11531_G1_30588_00000200420136050061";"TRE-BA95612202107211626836634785";"TRE-BA";"G1";"True";11531;"True";200420136050061;"True";1;"Justiça Eleitoral";"12046";1;"True";NA;0;20131205101636;20131205101636;"True";1627020580102;20210723030940;30588;"True";2909109;"True";0;2;"True";8;"True";1;0;0;0;0;0;0;"";1;0;0;0;0;0;0;0;0;0;0;0;"";0;0;0;0;0;0;0;0;0;0;10;0;NA;5;0;0;NA;0;2;0;0;NA;"26.0";NA;"['2:tipo_de_distribuicao_redistribuicao:2', '2:tipo_de_distribuicao_redistribuicao:2:sorteio']";20131205101636;2013;"";NA;NA;"12651.0";NA;2,0151005e+13;2015;"12651.0";NA;2,0151005e+13;2015;"246.0";NA;20151127113554;"";"2015.0";"246.0";NA;20151127113554;"";"2015.0";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;246;NA;20151127113554;2015;1;0;0;0;0;0;"['20151005000000']";0;0;0;0;0;0;1;0;0;0;0;0;"['20151005000000']";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"51.0";NA;20131205113459;"12651.0";NA;2,0151005e+13;NA;NA;NA;NA;"";NA;NA;"False";0;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[11531]"
"processos-tre-ba";"TRE-BA_12553_G1_30570_00000201020156050004";"TRE-BA12364202106051622864032060";"TRE-BA";"G1";"True";12553;"True";201020156050004;"True";1;"Justiça Eleitoral";"11577";1;"True";NA;0;20150625172122;20150625172122;"True";1622866188783;20210605010948;30570;"True";2927408;"True";0;2;"True";8;"True";1;1;1;1;0;0;1;"D";0;0;0;0;0;0;0;0;0;0;0;0;"";0;0;0;0;0;0;0;0;0;0;11;0;NA;6;0;0;NA;0;1;0;0;NA;"26.0";NA;"['2:tipo_de_distribuicao_redistribuicao:2', '2:tipo_de_distribuicao_redistribuicao:2:sorteio']";20150625172122;2015;"";NA;NA;"219.0";NA;2,0150626e+13;2015;"219.0";NA;2,0150626e+13;2015;"246.0";NA;20150827150559;"";"2015.0";"246.0";NA;20150827150616;"";"2015.0";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;246;NA;20150827150616;2015;1;0;0;0;0;0;"['20150626000000']";0;0;0;0;0;0;1;0;0;0;0;0;"['20150626000000']";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"";NA;NA;"219.0";NA;2,0150626e+13;NA;NA;NA;NA;"219.0";NA;2,0150626e+13;"False";0;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[12553]"
"processos-tre-ba";"TRE-BA_12550_G1_16632_00000201920156050001";"TRE-BA48114202107131626190365812";"TRE-BA";"G1";"True";12550;"True";201920156050001;"True";1;"Justiça Eleitoral";"11778";1;"True";NA;0;20150116095612;20150116095612;"True";1627100936237;20210724012856;16632;"True";2927408;"True";0;2;"True";8;"True";1;0;0;0;0;0;0;"";0;0;0;1;0;1;1;1;1;0;0;0;"M";0;0;0;0;0;0;0;0;0;0;25;0;NA;7;0;0;NA;0;3;0;0;NA;"26.0";NA;"['2:tipo_de_distribuicao_redistribuicao:2', '2:tipo_de_distribuicao_redistribuicao:2:sorteio']";20150116095612;2015;"";NA;NA;"219.0";NA;2,0150407e+13;2015;"219.0";NA;2,0150407e+13;2015;"246.0";NA;20150603145215;"";"2015.0";"246.0";NA;20170810085820;"";"2017.0";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;246;NA;20170810085820;2017;2;0;0;0;0;0;"['20150407000000', '20150416105809']";0;0;0;0;0;0;2;0;0;0;0;0;"['20150407000000', '20150416105809']";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"";NA;NA;"219.0";NA;20150416105809;NA;NA;NA;NA;"219.0";NA;2,0150407e+13;"False";0;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[12550]"
"processos-tre-ba";"TRE-BA_11531_G1_16850_00000202920116050140";"TRE-BA48713202107081625778455857";"TRE-BA";"G1";"True";11531;"True";202920116050140;"True";1;"Justiça Eleitoral";"12046";1;"True";NA;0;20110503091637;20110503091637;"True";1625781391199;20210708185631;16850;"True";2916401;"True";0;2;"True";8;"True";1;0;0;0;0;0;0;"";1;0;0;0;0;0;0;0;0;0;0;0;"";0;0;0;0;0;0;0;0;0;0;32;0;NA;12;0;0;NA;0;2;0;0;NA;"26.0";NA;"['2:tipo_de_distribuicao_redistribuicao:2', '2:tipo_de_distribuicao_redistribuicao:2:sorteio']";20110503091637;2011;"";NA;NA;"12654.0";NA;2,0111024e+13;2011;"12654.0";NA;2,0111024e+13;2011;"246.0";NA;20111116103007;"";"2011.0";"246.0";NA;20180524134652;"";"2018.0";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;246;NA;20180524134652;2018;1;0;0;0;0;0;"['20111024000000']";0;0;0;0;0;0;1;0;0;0;0;0;"['20111024000000']";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"51.0";NA;20111025110839;"12654.0";NA;2,0111024e+13;NA;NA;NA;NA;"";NA;NA;"False";0;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[11531]"
"processos-tre-ba";"TRE-BA_11531_G1_16827_00000206720166050103";"TRE-BA34639202110181634579184327";"TRE-BA";"G1";"True";11531;"True";206720166050103;"True";1;"Justiça Eleitoral";"11778, 11769";2;"True";NA;0;20160601104956;20160601104956;"True";1634579184548;20211018144624;16827;"True";2933109;"True";0;2;"True";8;"True";3;2;0;0;0;0;2;"D, D";1;0;0;0;0;0;0;0;0;0;0;0;"";0;0;0;0;0;0;0;0;0;0;11;0;NA;2;0;0;NA;0;2;0;0;NA;"26.0";NA;"['2:tipo_de_distribuicao_redistribuicao:2', '2:tipo_de_distribuicao_redistribuicao:2:sorteio']";20160601104956;2016;"";NA;NA;"12652.0";NA;2,017071e+13;2017;"12652.0";NA;2,017071e+13;2017;"246.0";NA;20170818091748;"";"2017.0";"246.0";NA;20170818091748;"";"2017.0";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;246;NA;20170818091748;2017;1;0;0;0;0;0;"['20170710000000']";0;0;0;0;0;0;1;0;0;0;0;0;"['20170710000000']";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"";NA;NA;"12652.0";NA;2,017071e+13;NA;NA;NA;NA;"";NA;NA;"False";0;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[11531]"
"processos-tre-ba";"TRE-BA_11531_G1_16880_00000206820196050198";"TRE-BA55371202106041622819753481";"TRE-BA";"G1";"True";11531;"True";206820196050198;"True";1;"Justiça Eleitoral";"11778";1;"True";NA;0;20190521115818;20190521115818;"True";1622819754298;20210604121554;16880;"True";2914901;"True";0;2;"True";8;"True";1;0;0;0;0;0;0;"";1;1;1;0;0;0;0;0;0;0;0;0;"";0;0;0;0;0;0;0;0;0;0;11;0;NA;5;0;0;NA;0;1;0;0;NA;"26.0";NA;"['2:tipo_de_distribuicao_redistribuicao:2', '2:tipo_de_distribuicao_redistribuicao:2:sorteio']";20190521115818;2019;"";NA;NA;"12651.0";NA;2,019073e+13;2019;"12651.0";NA;2,019073e+13;2019;"246.0";NA;20190806080700;"";"2019.0";"246.0";NA;20190806080700;"";"2019.0";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;246;NA;20190806080700;2019;1;0;1;0;0;0;"['20190730000000']";0;0;0;0;0;0;1;0;1;0;0;0;"['20190730000000']";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"51.0";NA;20190730102436;"12651.0";NA;2,019073e+13;NA;NA;NA;NA;"";NA;NA;"False";0;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[12193, 11531]"
"processos-tre-ba";"TRE-BA_12550_G1_16911_00000208520196050160";"TRE-BA48506202107081625780532977";"TRE-BA";"G1";"True";12550;"True";208520196050160;"True";1;"Justiça Eleitoral";"12360";1;"True";NA;0;20190315130933;20190315130933;"True";1625784852888;20210708195412;16911;"True";2931103;"True";0;2;"True";8;"True";1;1;1;1;0;0;0;"F";0;0;0;0;0;0;0;0;0;0;0;0;"";0;0;0;0;0;0;0;0;0;0;20;0;NA;12;0;0;NA;0;1;0;0;NA;"26.0";NA;"['2:tipo_de_distribuicao_redistribuicao:2', '2:tipo_de_distribuicao_redistribuicao:2:sorteio']";20190315130933;2019;"";NA;NA;"219.0";NA;2,0190327e+13;2019;"219.0";NA;2,0190327e+13;2019;"246.0";NA;20190723115031;"";"2019.0";"246.0";NA;20190723115031;"";"2019.0";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;246;NA;20190723115031;2019;1;0;1;0;0;0;"['20190327000000']";0;0;0;0;0;0;1;0;1;0;0;0;"['20190327000000']";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"51.0";NA;20190327100207;"219.0";NA;2,0190327e+13;NA;NA;NA;NA;"219.0";NA;2,0190327e+13;"False";0;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[12550]"
"processos-tre-ba";"TRE-BA_11531_G1_30578_00000209220166050030";"TRE-BA40960202106041622845132831";"TRE-BA";"G1";"True";11531;"True";209220166050030;"True";1;"Justiça Eleitoral";"12048";1;"True";NA;0;20160505095706;20160505095706;"True";1622847191913;20210604195311;30578;"True";2922508;"True";0;2;"True";8;"True";12;0;0;0;0;0;0;"";0;0;0;12;0;0;0;0;0;0;0;0;"";0;0;0;0;0;0;0;0;0;0;18;0;NA;14;0;0;NA;0;2;0;0;NA;"26.0";NA;"['2:tipo_de_distribuicao_redistribuicao:2', '2:tipo_de_distribuicao_redistribuicao:2:sorteio']";20160505095706;2016;"";NA;NA;"12652.0";NA;2,0170523e+13;2017;"12652.0";NA;2,0170523e+13;2017;"246.0";NA;20170717073244;"";"2017.0";"246.0";NA;20170717073244;"";"2017.0";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;246;NA;20170717073244;2017;1;0;0;0;0;0;"['20170523000000']";0;0;0;0;0;0;1;0;0;0;0;0;"['20170523000000']";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"51.0";NA;20170602125851;"12652.0";NA;2,0170523e+13;NA;NA;NA;NA;"";NA;NA;"False";0;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[11531]"
"processos-tre-ba";"TRE-BA_12552_G1_16597_00000211920116050009";"TRE-BA58009202107211626837101181";"TRE-BA";"G1";"True";12552;"True";211920116050009;"True";1;"Justiça Eleitoral";"12360";1;"True";NA;0;20111013192706;20111013192706;"True";1627020609164;20210723031009;16597;"True";2800308;"True";0;2;"True";8;"True";1;1;1;1;0;0;0;"M";0;0;0;0;0;2;0;0;0;0;0;0;"";0;0;0;2;0;0;0;0;0;0;11;0;NA;3;0;0;NA;0;3;0;0;NA;"26.0";NA;"['2:tipo_de_distribuicao_redistribuicao:2', '2:tipo_de_distribuicao_redistribuicao:2:sorteio']";20111013192706;2011;"";NA;NA;"";NA;NA;NA;"";NA;NA;NA;"246.0";NA;20140807193439;"";"2014.0";"246.0";NA;20151130143304;"";"2015.0";"";NA;NA;"";"";"";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"";NA;NA;NA;246;NA;20151130143304;2015;0;0;0;0;0;0;"[]";0;0;0;0;0;0;0;0;0;0;0;0;"[]";0;0;0;0;0;0;0;0;0;0;0;0;0;0;"[]";"";NA;NA;"";NA;NA;NA;NA;NA;NA;"";NA;NA;"False";0;0;0;0;NA;NA;NA;NA;"";0;0;NA;0;0;NA;0;0;NA;"";NA;NA;"[12552]"
